QuestFormID	QuestEDID	AllyGuess	TopicOrder	TopicFormID	TopicEDID	TopicPrompt	TopicSubtype	TopicCategory	TopicPriority	TopicFlags	Branch	InfoCount	LineCount
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	74	0068E83E			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	75	0068E83F			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	76	0068E840			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	77	0068E841			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	78	0068E842			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	79	0068E843			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	80	0068E844			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	81	0068E845			Custom@1313162067	Scene	50.000000			5	7
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	82	0068E846			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	83	0068E847		Can I get Mothman's Blessing?	Custom@1313162067	Scene	50.000000			5	10
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	84	0068E848		That's all I wanted.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	85	0068E849			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	86	0068E84A			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	87	0068E84B		Let's see what you've got for sale.	Custom@1313162067	Scene	50.000000			4	6
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	88	0068E84C			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	89	0068E84D			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	90	0068E84E			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	91	0068E84F			Custom@1313162067	Scene	50.000000			1	2
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	92	0068E850		Radiation has already helped me grow quite a bit.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	93	0068E851		Finally! Long have I waited for Him to notice me.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	94	0068E852		My Pip-Boy has a built-in light source.	Custom@1313162067	Scene	50.000000			1	3
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	95	0068E853		I'm confused. You're giving me a light of some kind?	Custom@1313162067	Scene	50.000000			1	2
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	96	0068E854		So you say a prayer and that is supposed to do something?	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	97	0068E855		See you around, Brother Stevie.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	98	0068E856		I have stories from the Wasteland.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	99	0068E857		Tell me more about yourself.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	100	0068E858		I'm in need of your services.	Custom@1313162067	Scene	50.000000			1	3
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	101	0068E859		I'm in need of your services.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	102	0068E884		What exactly is "The Interloper"?	Custom@1313162067	Scene	50.000000			1	4
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	103	0068E886		Do the followers realize that you're all cultists in a cryptid cult?	Custom@1313162067	Scene	50.000000			1	3
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	104	0068E887			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	105	0068E888			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	106	0068E889			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	107	0068E88A			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	108	0068E88B		Why can't you finish your pilgrimage?	Custom@1313162067	Scene	50.000000			1	4
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	109	0068E88C		I want to go back to my earlier questions.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	110	0068E88D		Is that how everyone joins?	Custom@1313162067	Scene	50.000000			1	5
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	111	0068E88E		Then too, like a candle, you must guard it from the outside. Protect it.	Custom@1313162067	Scene	50.000000			1	2
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	112	0068E88F			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	113	0068E890			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	114	0068E891			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	115	0068E892		Perhaps you are on the right path but wrong direction. Have you considered the Sheepsquatch?	Custom@1313162067	Scene	50.000000			1	4
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	116	0068E893		You're talking about a fucking bug. Pull yourself together.	Custom@1313162067	Scene	50.000000			1	5
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	117	0068E894			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	118	0068E895			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	119	0068E896			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	120	0068E897		Don't Mothman fanatics usually travel in groups? Why are you alone?	Custom@1313162067	Scene	50.000000			1	5
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	121	0068E898		Any luck with finding Him?	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	122	0068E899			Custom@1313162067	Scene	50.000000			1	2
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	123	0068E89A		[Intelligence 8+] You do realize that Mothman left you there as food for his children.	Custom@1313162067	Scene	50.000000			1	3
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	124	0068E89B		That's enough of that for now.	Custom@1313162067	Scene	50.000000			1	1
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	125	0068E89C			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	126	0068E89D		How does one join Mothman's Followers?	Custom@1313162067	Scene	50.000000			1	5
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	127	0068E89E			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	128	0068E89F			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	129	0068E8A0			Custom@1313162067	Scene	50.000000			0	0
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	130	0068E8A1			Custom@1313162067	Scene	50.000000			7	15
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	131	0068E8A2		"Flesh Prisons"?	Custom@1313162067	Scene	50.000000			1	2
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	132	0068EAD8			Idle	Miscellaneous	50.000000			27	29
0068D3DC	ATX_COMP_Quest_Camp_Lite_Scarberry	Scarberry	133	0068EAD9			Hello	Miscellaneous	50.000000			13	15
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	0	006A5975		Who are you?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	1	006A5976			Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	2	006A5977		Thanks. I'm doing fine. Welcome?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	3	006A5978			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	4	006A5979		Back up, stranger. This is private property.	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	5	006A597A			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	6	006A597B			Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	7	006A597C			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	8	006A597D			Idle	Miscellaneous	50.000000			30	70
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	9	006A597E			Hello	Miscellaneous	50.000000			27	35
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	10	006A597F			Greeting	Miscellaneous	50.000000			14	16
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	11	006A598B			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	12	006A598C			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	13	006A598D			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	14	006A598E			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	15	006A598F			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	16	006A5990			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	17	006A5991		What's the name of your act?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	18	006A5992		So... you tell jokes?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	19	006A5993		Okay, you can stay. But no funny business.	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	20	006A5994		Welcome aboard Joey!	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	21	006A5995			Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	22	006A5996		You're looking for a job? What can you do?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	23	006A5997		Are you some kind of comedian?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	24	006A9407			Shared Info	Miscellaneous	50.000000			32	32
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	25	006A9408			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	26	006A9409		Let's talk about your services.	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	27	006A940A			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	28	006A940B		What's your story, Joey?	Custom@1313162067	Scene	50.000000			3	5
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	29	006A940C			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	30	006A940D		Have you met anyone interesting in Appalachia?	Custom@1313162067	Scene	50.000000			4	6
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	31	006A940E			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	32	006A940F		Got a joke for me?	Custom@1313162067	Scene	50.000000			3	5
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	33	006A9410			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	34	006A9411		Catch you later, Joey.	Custom@1313162067	Scene	50.000000			7	11
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	35	006A9412			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	36	006A9413		Have you got anything good to trade?	Custom@1313162067	Scene	50.000000			10	14
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	37	006A9414			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	38	006A9415		You mentioned something about "comedian resilience" before?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	39	006A9416			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	40	006A9417		Roast me, Joey!	Custom@1313162067	Scene	50.000000			7	10
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	41	006A9418			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	42	006A9419		I've got everything I need.	Custom@1313162067	Scene	50.000000			3	9
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	43	006A941A			Custom@1313162067	Scene	50.000000			1	5
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	44	006A941B			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	45	006A941C		Capeesh.	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	46	006A941D			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	47	006A941E		What's a radgull?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	48	006A941F			Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	49	006A96E7			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	50	006A96E8			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	51	006A96E9			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	52	006A96EA			Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	53	006A96EB		Ouch. That really stung.	Custom@1313162067	Scene	50.000000			6	14
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	54	006A96EC		Fuck you too!	Custom@1313162067	Scene	50.000000			7	15
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	55	006A96ED		Ha! Nice one, Joey!	Custom@1313162067	Scene	50.000000			5	11
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	56	006A96EE			Custom@1313162067	Scene	50.000000			7	9
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	57	006A96EF			Custom@1313162067	Scene	50.000000			20	22
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	58	006A9937		I want to ask you about something else.	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	59	006A9938		You use humor as a defense mechanism.	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	60	006A9939		You trade jokes in exchange for your life?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	61	006A993A			Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	62	006A993B		That's it.	Custom@1313162067	Scene	50.000000			3	9
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	63	006A993C		The mob is looking for you?	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	64	006A993D		Should I be expecting trouble?	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	65	006A993E			Custom@1313162067	Scene	50.000000			1	4
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	66	006A993F		Do you have any family back home?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	67	006A9940		Is your mom in Atlantic City?	Custom@1313162067	Scene	50.000000			1	4
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	68	006A9941		What happened to your dad?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	69	006A9942		Can I ask you about something else?	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	70	006A9943		What's New Jersey like?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	71	006A9944		It's that bad?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	72	006A9945		New Jersey sucks. Noted.	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	73	006A9946			Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	74	006A9947			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	75	006A9949			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	76	006A994C			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	77	006A994E			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	78	006A994F			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	79	006A9950			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	80	006A9951			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	81	006A9953			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	82	006A9954			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	83	006A9955			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	84	006A9956			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	85	006A9957			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	86	006A9959			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	87	006A9E25		Why not just get yourself a gun?	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	88	006A9E26		How does telling jokes keep you alive?	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	89	006A9E27		Why did you leave New Jersey?	Custom@1313162067	Scene	50.000000			1	6
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	90	006A9E28		Why did you become a comedian?	Custom@1313162067	Scene	50.000000			1	4
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	91	006A9E29		You're not from around here?	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	92	006A9E2F			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	93	006A9E30			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	94	006A9E31			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	95	006A9E32			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	96	006A9E33			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	97	006A9E48			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	98	006A9E49			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	99	006A9E4A			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	100	006A9E4B			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	101	006A9E4C			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	102	006A9E4D			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	103	006A9E4E			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	104	006A9E50		How to you come up with your jokes?	Custom@1313162067	Scene	50.000000			1	4
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	105	006A9E52		No, I'm just curious.	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	106	006A9E53		Actually, yes!	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	107	006A9E54		Where do you get your chems from?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	108	006A9E55		I fucking love chems!	Custom@1313162067	Scene	50.000000			1	4
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	109	006A9E56		That stuff will kill you.	Custom@1313162067	Scene	50.000000			1	4
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	110	006A9E57		You take a lot of chems?	Custom@1313162067	Scene	50.000000			1	3
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	111	006A9E60			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	112	006A9E61			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	113	006A9E62			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	114	006A9E63			Custom@1313162067	Scene	50.000000			0	0
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	115	006A9E64		Your act is shit. You're a terrible comedian.	Custom@1313162067	Scene	50.000000			1	2
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	116	006A9E65		Your act needs more pizzazz. Have you considered using props?	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	117	006A9E66		Keep it up! You're funny.	Custom@1313162067	Scene	50.000000			3	5
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	118	006A9E67		I've got some feedback on your act.	Custom@1313162067	Scene	50.000000			1	1
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	119	006A9F6E			Custom@1313162067	Scene	50.000000			5	7
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	120	006A9F6F			Custom@1313162067	Scene	50.000000			3	5
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	121	006A9F70			Custom@1313162067	Scene	50.000000			5	11
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	122	006A9F71			Custom@1313162067	Scene	50.000000			3	6
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	123	006A9F72			Custom@1313162067	Scene	50.000000			3	6
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	124	006A9F73			Custom@1313162067	Scene	50.000000			9	11
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	125	006A9F98			Custom@1313162067	Scene	50.000000			4	9
006A436A	ATX_COMP_Quest_Camp_Lite_JoeyBello	JoeyBello	126	006A9F99			Custom@1313162067	Scene	50.000000			1	2
